loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,batteryState,batteryLevel,state
2015-10-13 22:34:50.500,295,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800885.947629,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800886.681132,20.05034637451172,-27.895263671875,-23.75213623046875,267.582763671875,253.8743286132812,25,46415.768224125,0.1373291015625,-0.84014892578125,-0.80908203125,46415.67400087501,0.09030725993236895,-0.2951653341484252,-0.3839516627822499,46415.67400087501,-2.715109772971058,-0.0128681457447523,0.5967415243821179,0.1252590715885162,-0.306527316570282,-0.3950487375259399,0.01630487479269505,-0.05175835266709328,-0.01603702828288078,XArbitraryZVertical,0.05619942887727161,-0.2886006140939287,-0.934548442664324,0.2004258417773224,-0.01064386498183012,-0.561950147151947,-0.8271026015281677,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:50.503,296,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800885.947629,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800886.681132,20.05034637451172,-27.895263671875,-23.75213623046875,267.582763671875,253.8743286132812,25,46415.87770866667,-0.1201934814453125,-0.485137939453125,-1.233978271484375,46415.77286279167,-0.233722213058662,-0.4018624863774688,-0.4132855832411457,46415.77286279167,-2.765191783809146,-0.01632546010517515,0.605368668132154,-0.1987577378749847,-0.4132204651832581,-0.4243857860565186,0.1507528126239777,-0.271083652973175,0.01310074981302023,XArbitraryZVertical,0.04811303493903008,-0.294268152337992,-0.9381089778619429,0.1761900565961271,-0.01342370454221964,-0.569065272808075,-0.8221827745437622,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:50.651,297,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800886.983259,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800887.221176,22.93275451660156,-29.2598876953125,-21.48019409179688,259.7497253417969,246.0412902832031,25,46415.985676875,-0.1995086669921875,-0.4335479736328125,-0.86578369140625,46415.871728125,-0.02713361676627232,-0.0666951410755084,-0.02667475411045167,46415.871728125,-2.790625895344122,-0.01067127179763447,0.5489481547825069,0.00783019233494997,-0.07805291563272476,-0.03777474164962769,-0.0925050675868988,0.04136724397540092,-0.4327718615531921,XArbitraryZVertical,0.04226172169215687,-0.2677710115204705,-0.9480240002044025,0.1666227094526661,-0.009103209711611271,-0.5217902064323425,-0.8530252575874329,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:50.704,298,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800886.983259,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800887.765999,19.77583312988281,-31.17041015625,-20.91204833984375,247.6189422607422,233.9105224609375,25,46416.09512579167,0.0150146484375,-0.5746917724609375,-0.5393829345703125,46416.06945975,0.02754187936138146,-0.3738015569196309,-0.4552652578201737,46415.970595375,-2.80358040749337,-0.03789290075258217,0.5762092909539396,0.2735059857368469,-0.2371010631322861,-0.1500689685344696,-0.146883025765419,0.1272619366645813,-0.1337475925683975,XArbitraryZVertical,0.02987811550077182,-0.2830923026682692,-0.9458595994018094,0.1559348088257856,-0.03176688402891159,-0.5448492169380188,-0.8379321098327637,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:50.810,299,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800886.983259,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800887.866748,20.11898803710938,-30.82916259765625,-20.84100341796875,248.8100433349609,235.1016235351562,25,46416.20426645834,0.0323486328125,-0.5460662841796875,-0.8790130615234375,46416.16832429167,-0.5228466989064605,-0.006053631473859116,-0.3260023427265617,46416.16832429167,-2.895291918090405,-0.03665510893965461,0.5745308232471507,-0.48794025182724,-0.01739618182182312,-0.3370937705039978,0.05180501565337181,-0.02630692347884178,0.06501874327659607,XArbitraryZVertical,0.01735587093727647,-0.2832967164879082,-0.952237163857284,0.1126327125669966,-0.03076314553618431,-0.5434409976005554,-0.8388834595680237,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:50.948,300,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800888.043481,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800888.306898,20.11898803710938,-29.60089111328125,-20.1309814453125,251.7260589599609,238.0176391601562,25,46416.31379345834,-0.0073394775390625,-0.6101531982421875,-0.9247894287109375,46416.26718883334,-0.07693659336351713,0.1109914994867964,0.07609157234963498,46416.26718883334,-2.913591551723501,-0.01403399484977928,0.5447856874390494,-0.04202514141798019,0.09966178238391876,0.0649917870759964,0.02884772047400475,-0.06442204862833023,-0.06087672710418701,XArbitraryZVertical,0.02388884658380125,-0.2680526915289659,-0.957069376454117,0.1076814107758891,-0.01200201734900475,-0.5182347893714905,-0.8551541566848755,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:51.170,301,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800888.954459,21.834716796875,-31.44342041015625,-19.20791625976562,251.3328704833984,237.6244506835938,25,46416.42327804167,-0.001556396484375,-0.6313934326171875,-0.9656524658203125,46416.36605604167,0.04302043793303101,0.2280629957422436,0.1214883489233437,46416.36605604167,-2.90103488324143,0.001315865717990403,0.5494858376453675,0.07794372737407684,0.2167338579893112,0.1103890538215637,-0.04265658557415009,-0.06252900511026382,-0.1149657592177391,XArbitraryZVertical,0.03318165363816532,-0.269263382744717,-0.9555195281058591,0.1156660710106927,0.001122160931117833,-0.5222488045692444,-0.8527924418449402,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:51.369,302,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.07043,21.69746398925781,-30.62457275390625,-18.35595703125,251.0796966552734,237.3712768554688,25,46416.53266300001,0.0082855224609375,-0.5243377685546875,-0.842315673828125,46416.46491958333,-0.4132482989858846,0.2909647301610432,0.2539033814831735,46416.46491958333,-2.885515255828543,0.01805789824781255,0.5209235659539873,-0.3783257007598877,0.2796358168125153,0.2428043186664581,0.02257668040692806,-0.08468552678823471,-0.2879328727722168,XArbitraryZVertical,0.04153491399566055,-0.2542943251816471,-0.9580255322027119,0.1256834386364398,0.01566184498369694,-0.4976814091205597,-0.8672184944152832,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:51.513,303,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.298759,23.82495880126953,-28.918701171875,-20.13076782226562,258.1344604492188,244.4260406494141,25,46416.64129945834,-0.0029754638671875,-0.3358612060546875,-0.9695281982421875,46416.56378716667,0.06289054914222121,-0.3095088534634829,0.09217546743705954,46416.56378716667,-2.863298061735766,-0.004403380501343545,0.5415937305602742,0.09781719744205475,-0.3208374977111816,0.08107674121856689,0.02542541362345219,-0.02693239785730839,0.1954876780509949,XArbitraryZVertical,0.03500077259490709,-0.2652074669589778,-0.9543242655587026,0.1330606686921052,-0.003773192642256618,-0.5155022740364075,-0.8568798899650574,0,0,0,-1,10.0.0.62,0.0.0.0,5,1,0.54,0
2015-10-13 22:34:51.763,304,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.402204,22.17787170410156,-28.099853515625,-21.40869140625,259.1905822753906,245.4821472167969,25,46416.75171920834,-0.1537322998046875,-0.366058349609375,-0.8739166259765625,46416.66264983334,-0.171711572340603,0.04354028697781447,-0.08860709789246236,46416.66264983334,-2.86732942562328,-0.009821463613442199,0.5154386452389351,-0.1368153989315033,0.03221672028303146,-0.09971024096012115,0.01351965311914682,0.1858639419078827,-0.1115327551960945,XArbitraryZVertical,0.03013772516960187,-0.2531292243963071,-0.9580555612725941,0.1309459995294474,-0.008545287884771824,-0.4929165542125702,-0.8700346350669861,0,0,0,-1,10.0.0.62,0.0.0.0,5,1,0.54,0
2015-10-13 22:34:51.867,305,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.402204,22.17787170410156,-28.099853515625,-21.40869140625,259.1905822753906,245.4821472167969,25,46416.85899408333,-0.636688232421875,-0.3979644775390625,-0.8855438232421875,46416.76151645833,-0.1412356884062813,-0.2309149749536095,0.03536837717290633,46416.76151645833,-2.866232370969299,-0.01623426274690767,0.49284603449688,-0.1064045056700706,-0.2422245293855667,0.02425363659858704,-0.192241370677948,0.09743322432041168,-0.023026367649436,XArbitraryZVertical,0.02568077214779074,-0.24270065599684,-0.9608542032143201,0.1311338617061073,-0.01430159248411655,-0.4731351137161255,-0.8808737993240356,0,0,0,-1,10.0.0.62,0.0.0.0,5,1,0.54,0
2015-10-13 22:34:51.885,306,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.731257,25.40341949462891,-26.80352783203125,-20.91165161132812,263.8612670898438,250.15283203125,25,46416.96952187501,-0.525482177734375,-0.2244720458984375,-0.727447509765625,46416.8603825,0.356362112837356,-0.9343034894270488,-1.373056083224295,46416.8603825,-2.919114218246856,-0.05574179474857169,0.5067438843231789,0.3911703526973724,-0.9456498622894287,-1.384162545204163,-0.5879767537117004,0.0873684287071228,-0.01257236674427986,XArbitraryZVertical,0.001005197148874127,-0.2520183752673485,-0.9624911252712051,0.1004816494711975,-0.04871145635843277,-0.4853329062461853,-0.8729714751243591,0,0,0,-1,10.0.0.62,0.0.0.0,5,1,0.54,0
2015-10-13 22:34:52.231,307,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.834845,26.15834045410156,-26.32586669921875,-19.84674072265625,261.760986328125,248.0525512695312,25,46417.07911479167,-0.594207763671875,-0.2922515869140625,-1.514328002929688,46417.05814229167,-1.103829671777133,-2.553176265484492,-3.316749557432632,46416.95924679167,3.062724599118733,-0.1068657011115223,0.6185072605154786,1.29380476474762,-2.846782207489014,-3.710556507110596,-0.5889090895652771,0.4941872954368591,-0.01428959332406521,XArbitraryZVertical,-0.0628157058626533,-0.3016714862197988,-0.9498212056022117,-0.0537417797180241,-0.08690265566110611,-0.5798196196556091,-0.8100969791412354,0,0,0,-1,10.0.0.62,0.0.0.0,5,1,0.54,0
2015-10-13 22:34:52.322,308,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.943514,24.37400054931641,-27.28118896484375,-21.26663208007812,261.3887023925781,247.6802673339844,25,46417.18835004167,-0.3776397705078125,-0.2632598876953125,-0.9320831298828125,46417.156981125,-0.2627421468250375,-3.055997324574101,-3.111827034718196,46417.156981125,2.238054021878503,-0.1911019142419235,0.6552919942992479,-0.2279798537492752,-3.06733250617981,-3.122922897338867,-0.374975323677063,0.387024462223053,-0.3100952506065369,XArbitraryZVertical,-0.2211181344926342,-0.2487742896298585,-0.8345263954219277,-0.4390715417352004,-0.1505984216928482,-0.6093907952308655,-0.7784362435340881,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:52.331,309,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.018204,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800889.943514,24.37400054931641,-27.28118896484375,-21.26663208007812,261.3887023925781,247.6802673339844,25,46417.29853308333,-0.13226318359375,-0.4823150634765625,-0.9270782470703125,46417.25584270833,-0.4370561601828659,-2.415306280063853,-2.544302879048457,46417.25584270833,1.842539104080451,-0.2238242732830292,0.6545850237445217,-0.4022945761680603,-2.426641225814819,-2.55539870262146,0.0822242945432663,0.2916609048843384,-0.2611861228942871,XArbitraryZVertical,-0.2774345714877354,-0.1904570344903123,-0.7276642337483494,-0.5977130912737183,-0.1760811060667038,-0.6088300943374634,-0.7735123634338379,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:52.483,310,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.98463,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800890.067946,24.71713256835938,-27.62237548828125,-19.91766357421875,259.3169555664062,245.6085205078125,25,46417.408618,0.042724609375,-0.683929443359375,-0.673980712890625,46417.35471108334,0.37928340770745,-1.524422436417238,-1.589049899222409,46417.35471108334,1.570469341358277,-0.2497169421180516,0.6889974910913685,0.4140468239784241,-1.535752773284912,-1.600146770477295,0.2718406021595001,0.1519990265369415,-0.1607038378715515,XArbitraryZVertical,-0.3198588488432818,-0.1540111103031628,-0.6305268586226191,-0.690222265125745,-0.1907553970813751,-0.6357637047767639,-0.747941792011261,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:52.668,311,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.98463,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800890.170737,24.03086090087891,-26.39410400390625,-21.4796142578125,261.7117004394531,248.0032653808594,25,46417.51829575,0.198455810546875,-0.53363037109375,-0.9967498779296875,46417.45357620834,-0.47013262092165,-0.6285275888635299,-0.9499247934331265,46417.45357620834,1.391641616630114,-0.257567700590802,0.7171827654111755,-0.4353578090667725,-0.6398572325706482,-0.9610232710838318,0.2803887724876404,0.1604989022016525,-0.1275700628757477,XArbitraryZVertical,-0.3442254425745357,-0.1308027909878634,-0.5606768272591479,-0.74164747011552,-0.1919793337583542,-0.6572640538215637,-0.7287989258766174,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:52.776,312,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.98463,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800890.170737,24.03086090087891,-26.39410400390625,-21.4796142578125,261.7117004394531,248.0032653808594,25,46417.62765466667,0.300811767578125,-0.3959808349609375,-1.05413818359375,46417.55244491667,-0.2716293816987409,0.298047673396218,-0.08739988697032945,46417.55244491667,1.30064098885094,-0.208481350224911,0.6962731853038143,-0.2368541955947876,0.2867183685302734,-0.09849834442138672,0.3728793561458588,0.1222282722592354,-0.08128491789102554,XArbitraryZVertical,-0.3292596048712857,-0.1275773524403877,-0.5377801302459448,-0.7655747274152577,-0.1587985455989838,-0.6413627862930298,-0.7506242394447327,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
2015-10-13 22:34:53.240,313,2D29A3A2-A889-408C-8DE8-A171CBC55D6F,my_iOS_device_1,1444800889.98463,37.75645382705867,-122.4212551118083,15,0,97.3828125,4,5,-9999,1444800890.478959,21.83474731445312,-23.25537109375,-25.3134765625,269.1454467773438,255.43701171875,25,46417.73597979167,-0.0393829345703125,-0.3792266845703125,-0.880157470703125,46417.65130533333,-0.1199546344515671,-0.06544531957593422,0.8114718420498691,46417.65130533333,1.3176851454907,-0.1966764380220062,0.6579546135776996,-0.08517265319824219,-0.07677413523197174,0.8003721833229065,0.3047643303871155,0.2125129103660583,-0.1515149027109146,XArbitraryZVertical,-0.3111045189295737,-0.1233640226099514,-0.5514919194188038,-0.7641020606194168,-0.1546178460121155,-0.6114997267723083,-0.7759906053543091,0,0,0,-1,10.0.0.62,0.0.0.0,1,1,0.54,0
